# X-Filed	 Y-Field	Wavelength	X-Coord	Y-Coord	Rays-thru
# (min)	 (min)		(micron)		(mm)		 (mm)		%
-4.20	-1.34	0.34705		79.13525		-38.95027		90.54
-4.20	-1.34	0.34866		79.12490		-37.73947		90.54
-4.20	-1.34	0.35027		79.11487		-36.52846		91.17
-4.20	-1.34	0.35188		79.10517		-35.31723		91.17
-4.20	-1.34	0.35349		79.09566		-34.10554		91.48
-4.20	-1.34	0.35510		79.08654		-32.89362		91.48
-4.20	-1.34	0.35671		79.07804		-31.68137		91.48
-4.20	-1.34	0.35832		79.06966		-30.46916		91.80
-4.20	-1.34	0.35993		79.06160		-29.25665		92.11
-4.20	-1.34	0.36154		79.05387		-28.04383		92.43
-4.20	-1.34	0.36315		79.04647		-26.83068		92.43
-4.20	-1.34	0.36477		79.03934		-25.61698		92.74
-4.20	-1.34	0.36638		79.03255		-24.40299		92.74
-4.20	-1.34	0.36799		79.02616		-23.18878		92.74
-4.20	-1.34	0.36960		79.02006		-21.97400		93.06
-4.20	-1.34	0.37121		79.01434		-20.75900		93.06
-4.20	-1.34	0.37282		79.00884		-19.54343		93.06
-4.20	-1.34	0.37443		79.00380		-18.32760		93.06
-4.20	-1.34	0.37604		78.99908		-17.11132		93.06
-4.20	-1.34	0.37765		78.99470		-15.89456		92.74
-4.20	-1.34	0.37926		78.99066		-14.67733		92.74
-4.20	-1.34	0.38087		78.98695		-13.45959		92.74
-4.20	-1.34	0.38248		78.98358		-12.24133		92.74
-4.20	-1.34	0.38409		78.98054		-11.02254		92.74
-4.20	-1.34	0.38570		78.97784		-9.80321		92.74
-4.20	-1.34	0.38732		78.97545		-8.58307		92.74
-4.20	-1.34	0.38893		78.97343		-7.36259		92.74
-4.20	-1.34	0.39054		78.97174		-6.14152		93.06
-4.20	-1.34	0.39215		78.97031		-4.91971		93.38
-4.20	-1.34	0.39376		78.96931		-3.69739		93.69
-4.20	-1.34	0.39537		78.96865		-2.47443		93.38
-4.20	-1.34	0.39698		78.96833		-1.25080		93.69
-4.20	-1.34	0.39859		78.96835		-0.02649		93.69
-4.20	-1.34	0.40020		78.96872		1.19852		93.69
-4.20	-1.34	0.40181		78.96942		2.42425		93.69
-4.20	-1.34	0.40342		78.97047		3.65072		93.69
-4.20	-1.34	0.40503		78.97186		4.87793		93.69
-4.20	-1.34	0.40664		78.97359		6.10591		93.38
-4.20	-1.34	0.40826		78.97567		7.33468		93.38
-4.20	-1.34	0.40987		78.97796		8.56441		93.38
-4.20	-1.34	0.41148		78.98072		9.79480		93.38
-4.20	-1.34	0.41309		78.98382		11.02602		93.38
-4.20	-1.34	0.41470		78.98723		12.25821		93.38
-4.20	-1.34	0.41631		78.99103		13.49116		93.38
-4.20	-1.34	0.41792		78.99517		14.72499		93.38
-4.20	-1.34	0.41953		78.99966		15.95974		93.38
-4.20	-1.34	0.42114		79.00449		17.19541		93.38
-4.20	-1.34	0.42275		79.00966		18.43202		93.38
-4.20	-1.34	0.42436		79.01518		19.66959		93.38
-4.20	-1.34	0.42597		79.02105		20.90814		93.38
-4.20	-1.34	0.42758		79.02712		22.14779		93.06
-4.20	-1.34	0.42919		79.03367		23.38835		93.06
-4.20	-1.34	0.43081		79.04057		24.62993		93.06
-4.20	-1.34	0.43242		79.04781		25.87257		93.06
-4.20	-1.34	0.43403		79.05540		27.11627		92.74
-4.20	-1.34	0.43564		79.06333		28.36106		92.74
-4.20	-1.34	0.43725		79.07161		29.60695		92.74
-4.20	-1.34	0.43886		79.08023		30.85396		92.74
-4.20	-1.34	0.44047		79.08918		32.10226		92.74
-4.20	-1.34	0.44208		79.09849		33.35156		92.43
-4.20	-1.34	0.44369		79.10814		34.60204		92.43
-4.20	-1.34	0.44530		79.11788		35.85370		92.43
-4.20	-1.34	0.44691		79.12822		37.10657		92.43
-4.20	-1.34	0.44852		79.13873		38.36066		92.43
-4.20	-1.34	0.45013		79.14975		39.61600		92.43
-4.20	-1.34	0.45174		79.16111		40.87261		92.43
-4.20	-1.34	0.45336		79.17281		42.13050		92.11
-4.20	-1.34	0.45497		79.18485		43.38969		92.11
-4.20	-1.34	0.45658		79.19706		44.65024		91.80
-4.20	-1.34	0.45819		79.20964		45.91194		91.80
-4.20	-1.34	0.45980		79.22270		47.17512		91.48
-4.20	-1.34	0.46141		79.23603		48.43971		90.85
-4.20	-1.34	0.46302		79.24976		49.70565		90.85
-4.20	-1.34	0.46463		79.26383		50.97300		90.85
-4.20	-1.34	0.46624		79.27804		52.24186		90.54
-4.20	-1.34	0.46785		79.29277		53.51206		90.22
-4.20	-1.34	0.46946		79.30783		54.78372		90.54
-4.20	-1.34	0.47107		79.32323		56.05685		90.54
-4.20	-1.34	0.47268		79.33895		57.33148		90.54
-4.20	-1.34	0.47430		79.35501		58.60761		90.22
-4.20	-1.34	0.47591		79.37139		59.88526		90.22
-4.20	-1.34	0.47752		79.38790		61.16460		90.22
-4.20	-1.34	0.47913		79.40493		62.44538		89.91
-4.20	-1.34	0.48074		79.42228		63.72770		89.91
-4.20	-1.34	0.48235		79.43995		65.01162		89.27
-4.20	-1.34	0.48396		79.45793		66.29714		89.27
-4.20	-1.34	0.48557		79.47611		67.58453		88.64
-4.20	-1.34	0.48718		79.49472		68.87331		88.64
-4.20	-1.34	0.48879		79.51346		70.16393		88.33
-4.20	-1.34	0.49040		79.53269		71.45604		88.33
-4.20	-1.34	0.49201		79.55223		72.74983		88.01
-4.20	-1.34	0.49362		79.57207		74.04532		88.01
-4.20	-1.34	0.49523		79.59222		75.34253		87.38
-4.20	-1.34	0.49685		79.61272		76.64151		87.07
-4.20	-1.34	0.49846		79.63346		77.94219		87.07
-4.20	-1.34	0.50007		79.65450		79.24463		86.44
-4.20	-1.34	0.50168		79.67564		80.54904		85.49
-4.20	-1.34	0.50329		79.69725		81.85503		85.49
-4.20	-1.34	0.50490		79.71914		83.16282		84.86
-4.20	-1.34	0.50651		79.74131		84.47243		84.86
-4.20	-1.34	0.50812		79.76376		85.78385		84.23
-4.20	-1.34	0.50973		79.78641		87.09707		83.28
-4.20	-1.34	0.51134		79.80941		88.41218		83.28
